# wl center_tx left_tx right_tx top_tx bottom_tx
235.4112717 0.0034697 0.0037800 0.0034415 0.0036389 0.0039210
235.4326151 0.0030999 0.0036635 0.0034381 0.0034944 0.0036072
235.4539486 0.0032525 0.0032808 0.0035636 0.0031959 0.0031111
235.4752920 0.0034432 0.0033867 0.0035278 0.0039230 0.0036689
235.4966455 0.0038328 0.0035251 0.0038049 0.0038328 0.0039447
235.5179889 0.0033774 0.0035170 0.0032937 0.0037124 0.0037124
235.5393324 0.0038455 0.0035111 0.0037062 0.0035111 0.0033718
235.5606758 0.0032859 0.0033140 0.0029770 0.0033702 0.0031174
235.5820292 0.0037021 0.0033095 0.0034778 0.0038985 0.0032534
235.6033527 0.0033035 0.0031075 0.0032475 0.0028555 0.0028275
235.6247062 0.0036841 0.0034887 0.0039632 0.0040190 0.0037678
235.6460496 0.0032161 0.0033270 0.0030775 0.0033547 0.0034379
235.6673931 0.0036735 0.0035630 0.0038945 0.0034526 0.0037564
235.6887265 0.0038458 0.0038458 0.0037633 0.0037908 0.0036809
235.7100700 0.0034669 0.0034944 0.0031367 0.0036870 0.0030817
235.7314134 0.0037585 0.0033439 0.0034821 0.0035374 0.0035374
235.7527569 0.0035220 0.0036052 0.0034943 0.0034111 0.0036330
235.7740903 0.0032985 0.0036865 0.0037142 0.0034648 0.0036588
235.7954338 0.0033566 0.0037449 0.0034675 0.0038004 0.0035507
235.8167872 0.0035887 0.0036439 0.0032574 0.0036715 0.0037819
235.8381107 0.0036279 0.0030782 0.0032431 0.0034904 0.0036554
235.8594542 0.0036746 0.0033456 0.0039763 0.0033730 0.0038940
235.8808076 0.0035190 0.0034915 0.0037665 0.0039314 0.0037115
235.9021311 0.0038586 0.0036657 0.0043547 0.0039137 0.0040515
235.9234845 0.0034653 0.0034928 0.0037129 0.0036304 0.0037404
235.9448280 0.0033496 0.0032672 0.0034869 0.0035692 0.0035692
235.9661614 0.0038868 0.0036112 0.0036939 0.0037766 0.0037490
235.9875049 0.0035766 0.0031914 0.0036591 0.0035766 0.0037141
236.0088284 0.0029405 0.0034076 0.0032702 0.0031054 0.0032977
236.0301818 0.0036605 0.0037431 0.0036880 0.0033302 0.0035229
236.0515253 0.0037537 0.0036157 0.0035329 0.0036433 0.0038641
236.0728588 0.0035639 0.0037297 0.0033981 0.0037297 0.0037573
236.0942022 0.0034380 0.0034657 0.0036044 0.0033271 0.0035212
236.1155357 0.0036215 0.0036215 0.0037874 0.0037598 0.0034557
236.1368792 0.0036235 0.0036235 0.0035406 0.0035129 0.0034576
236.1582126 0.0032424 0.0031325 0.0033798 0.0032974 0.0032424
236.1795561 0.0032321 0.0032595 0.0034512 0.0032869 0.0033417
236.2008796 0.0032558 0.0030096 0.0034473 0.0035021 0.0035294
236.2222330 0.0033394 0.0035857 0.0030109 0.0035584 0.0033120
236.2435565 0.0034977 0.0034704 0.0038803 0.0034431 0.0038530
236.2649100 0.0038402 0.0035385 0.0037854 0.0035933 0.0038128
236.2862335 0.0040739 0.0036060 0.0036060 0.0037436 0.0038537
236.3075669 0.0038001 0.0038827 0.0040479 0.0040755 0.0037450
236.3289104 0.0037632 0.0035435 0.0039555 0.0034061 0.0034611
236.3502439 0.0034820 0.0032078 0.0034271 0.0031255 0.0036465
236.3715873 0.0035813 0.0036364 0.0039118 0.0036088 0.0038292
236.3929208 0.0036475 0.0036199 0.0037304 0.0032607 0.0037581
236.4142543 0.0032040 0.0033697 0.0036459 0.0034802 0.0031211
236.4355978 0.0036789 0.0031024 0.0036240 0.0038162 0.0030749
236.4569312 0.0032425 0.0030777 0.0032425 0.0033250 0.0033250
236.4782547 0.0035390 0.0029080 0.0034292 0.0030452 0.0032921
236.4995982 0.0035649 0.0037021 0.0036472 0.0038117 0.0036746
236.5209317 0.0034974 0.0034427 0.0036067 0.0034974 0.0038799
236.5422652 0.0033030 0.0031665 0.0035486 0.0037670 0.0033030
236.5636086 0.0034951 0.0037409 0.0036316 0.0029490 0.0036043
236.5849421 0.0036224 0.0035679 0.0031321 0.0034045 0.0038403
236.6062756 0.0033562 0.0035457 0.0036540 0.0035186 0.0035186
236.6275991 0.0034465 0.0035812 0.0036081 0.0036889 0.0032850
236.6489426 0.0034982 0.0034174 0.0037403 0.0037672 0.0036327
236.6702761 0.0036172 0.0034565 0.0034029 0.0033761 0.0034297
236.6916096 0.0036082 0.0033944 0.0033409 0.0032073 0.0037151
236.7129430 0.0033588 0.0035720 0.0037853 0.0037853 0.0036253
236.7342665 0.0037804 0.0037536 0.0038877 0.0034855 0.0038608
236.7556200 0.0034818 0.0032675 0.0036157 0.0039906 0.0036425
236.7769435 0.0036025 0.0034958 0.0036025 0.0033624 0.0038427
236.7982770 0.0040605 0.0036064 0.0042208 0.0039002 0.0038735
236.8196105 0.0029888 0.0034424 0.0033090 0.0035225 0.0031222
236.8409340 0.0030213 0.0031015 0.0033421 0.0028876 0.0031550
236.8622675 0.0036294 0.0035494 0.0036828 0.0036828 0.0039230
236.8836010 0.0036433 0.0033507 0.0033241 0.0035635 0.0030582
236.9049245 0.0034580 0.0034580 0.0036176 0.0035644 0.0034846
236.9262779 0.0031396 0.0034562 0.0035090 0.0036409 0.0033243
236.9476014 0.0037016 0.0034129 0.0038066 0.0034391 0.0036229
236.9689349 0.0037364 0.0035273 0.0034228 0.0035796 0.0031354
236.9902684 0.0033628 0.0035974 0.0033888 0.0033628 0.0037277
237.0116019 0.0033914 0.0030522 0.0037044 0.0033914 0.0035740
237.0329254 0.0030637 0.0033256 0.0035874 0.0034041 0.0034041
237.0542589 0.0030855 0.0032685 0.0030593 0.0036346 0.0033208
237.0755924 0.0031403 0.0038151 0.0038151 0.0037891 0.0036594
237.0969159 0.0036143 0.0035627 0.0035885 0.0037434 0.0033561
237.1182494 0.0032047 0.0036406 0.0035124 0.0036406 0.0036918
237.1395829 0.0033630 0.0032356 0.0032610 0.0036432 0.0035413
237.1609064 0.0038156 0.0033068 0.0035866 0.0033577 0.0034595
237.1822399 0.0034218 0.0033204 0.0031177 0.0033965 0.0031937
237.2035734 0.0030892 0.0032918 0.0036209 0.0033424 0.0036463
237.2249069 0.0032247 0.0033009 0.0033262 0.0032501 0.0033770
237.2462204 0.0034017 0.0034270 0.0036047 0.0034270 0.0030463
237.2675440 0.0035116 0.0034098 0.0037151 0.0031044 0.0030281
237.2888775 0.0033130 0.0031613 0.0035406 0.0035153 0.0037176
237.3102110 0.0034800 0.0037594 0.0034038 0.0033530 0.0034292
237.3315445 0.0029240 0.0035088 0.0028986 0.0031274 0.0030511
237.3528680 0.0032734 0.0032480 0.0035779 0.0035271 0.0032480
237.3742015 0.0035531 0.0035785 0.0035531 0.0035785 0.0037307
237.3955150 0.0031698 0.0036262 0.0037277 0.0034487 0.0035755
237.4168485 0.0029538 0.0034122 0.0033612 0.0032594 0.0031321
237.4381820 0.0034794 0.0033003 0.0032491 0.0034538 0.0029933
237.4595055 0.0035874 0.0033568 0.0031775 0.0037668 0.0034337
237.4808390 0.0032216 0.0034261 0.0032216 0.0034773 0.0034773
237.5021526 0.0035653 0.0032342 0.0034889 0.0033616 0.0036672
237.5234861 0.0033265 0.0032503 0.0033265 0.0035296 0.0032503
237.5448196 0.0033555 0.0032284 0.0029996 0.0032538 0.0033046
237.5661431 0.0036545 0.0035022 0.0036799 0.0034261 0.0035783
237.5874566 0.0031753 0.0032257 0.0032257 0.0032509 0.0034525
237.6087901 0.0036333 0.0032324 0.0037335 0.0038087 0.0035832
237.6301237 0.0035251 0.0033251 0.0033751 0.0034251 0.0032751
237.6514372 0.0033654 0.0033904 0.0031411 0.0033405 0.0032906
237.6727707 0.0033102 0.0031609 0.0031858 0.0029120 0.0031858
237.6940942 0.0031533 0.0031533 0.0031037 0.0032030 0.0033271
237.7154177 0.0035975 0.0035478 0.0037711 0.0035726 0.0035726
237.7367413 0.0035943 0.0030738 0.0031234 0.0032721 0.0033217
237.7580748 0.0031277 0.0033759 0.0032767 0.0030284 0.0030781
237.7793883 0.0033207 0.0031225 0.0030234 0.0033455 0.0032464
237.8007218 0.0034890 0.0037612 0.0036622 0.0033900 0.0037365
237.8220553 0.0032608 0.0029621 0.0035098 0.0030866 0.0035346
237.8433689 0.0033759 0.0032759 0.0033759 0.0033509 0.0031509
237.8646924 0.0032597 0.0036579 0.0032100 0.0032597 0.0034339
237.8860159 0.0032157 0.0033642 0.0031415 0.0032405 0.0032652
237.9073395 0.0032750 0.0031510 0.0033495 0.0034983 0.0031262
237.9286630 0.0037078 0.0037573 0.0034359 0.0032629 0.0033618
237.9499865 0.0036253 0.0034280 0.0035266 0.0035266 0.0034280
237.9713000 0.0032335 0.0036531 0.0034063 0.0030854 0.0031594
237.9926336 0.0030482 0.0030978 0.0028748 0.0032465 0.0028995
238.0139471 0.0039003 0.0037264 0.0035276 0.0033289 0.0033537
238.0352806 0.0032193 0.0032193 0.0033184 0.0032936 0.0034670
238.0565942 0.0033927 0.0032452 0.0032698 0.0035648 0.0035648
238.0779277 0.0032615 0.0032615 0.0035558 0.0029918 0.0030408
238.0992412 0.0034134 0.0035841 0.0034134 0.0032427 0.0033402
238.1205748 0.0038026 0.0037782 0.0039488 0.0038757 0.0036563
238.1418883 0.0027241 0.0031862 0.0035024 0.0031619 0.0032835
238.1632018 0.0032351 0.0035027 0.0035757 0.0035027 0.0033081
238.1845354 0.0035586 0.0034850 0.0038040 0.0035586 0.0036322
238.2058489 0.0034121 0.0033139 0.0033139 0.0030930 0.0033384
238.2271824 0.0035950 0.0030814 0.0032526 0.0032037 0.0034483
238.2484960 0.0035112 0.0034625 0.0034625 0.0034625 0.0034625
238.2698095 0.0034894 0.0034162 0.0030990 0.0030502 0.0033430
238.2911431 0.0034006 0.0031820 0.0034492 0.0036678 0.0035707
238.3124566 0.0029085 0.0029574 0.0034951 0.0027863 0.0031284
238.3337702 0.0036511 0.0035285 0.0035040 0.0033080 0.0034060
238.3551037 0.0033664 0.0032444 0.0033908 0.0033176 0.0031956
238.3764172 0.0031696 0.0031212 0.0030728 0.0031696 0.0030486
238.3977308 0.0031475 0.0034358 0.0032196 0.0030754 0.0033397
238.4190443 0.0033711 0.0035863 0.0031798 0.0034189 0.0032037
238.4403779 0.0034183 0.0030358 0.0032988 0.0030597 0.0032988
238.4616914 0.0034200 0.0030852 0.0035396 0.0031091 0.0034200
238.4830050 0.0032565 0.0033523 0.0036396 0.0034960 0.0033762
238.5043285 0.0031541 0.0032258 0.0030824 0.0031063 0.0034170
238.5256421 0.0033618 0.0035764 0.0033380 0.0033618 0.0035049
238.5469756 0.0034595 0.0031278 0.0030567 0.0031278 0.0031515
238.5682892 0.0035103 0.0032747 0.0030391 0.0032983 0.0032041
238.5896027 0.0031173 0.0030704 0.0031642 0.0032814 0.0032814
238.6109163 0.0034880 0.0031816 0.0030166 0.0032523 0.0031816
238.6322298 0.0036551 0.0036315 0.0038202 0.0037023 0.0035136
238.6535434 0.0031041 0.0030805 0.0032216 0.0030805 0.0030805
238.6748769 0.0029246 0.0029714 0.0031117 0.0030182 0.0030416
238.6961905 0.0033717 0.0033019 0.0032787 0.0034880 0.0033252
238.7175040 0.0033081 0.0028888 0.0031217 0.0032149 0.0032848
238.7388276 0.0029302 0.0030000 0.0030000 0.0031163 0.0030698
238.7601411 0.0035801 0.0034174 0.0030222 0.0030687 0.0034639
238.7814547 0.0030792 0.0031025 0.0034291 0.0032425 0.0033358
238.8027683 0.0032826 0.0032360 0.0030032 0.0033757 0.0030964
238.8240818 0.0030622 0.0031086 0.0029926 0.0030158 0.0030622
238.8454054 0.0033540 0.0032152 0.0031689 0.0030533 0.0028451
238.8667189 0.0029769 0.0031397 0.0030002 0.0031630 0.0033025
238.8880325 0.0030856 0.0031323 0.0031791 0.0030154 0.0029219
238.9093461 0.0032720 0.0032720 0.0033655 0.0034356 0.0034122
238.9306596 0.0030401 0.0032974 0.0031103 0.0032506 0.0031571
238.9519732 0.0030563 0.0034762 0.0032896 0.0032663 0.0030796
238.9732968 0.0033341 0.0033110 0.0032183 0.0035888 0.0035888
238.9946103 0.0035514 0.0033899 0.0037358 0.0033669 0.0035744
239.0159239 0.0031887 0.0033505 0.0032118 0.0030732 0.0031194
239.0372374 0.0032110 0.0030955 0.0032110 0.0030493 0.0030724
239.0585510 0.0032769 0.0031623 0.0031852 0.0031852 0.0029103
239.0798746 0.0032917 0.0033831 0.0032003 0.0033146 0.0030631
239.1011682 0.0029396 0.0030763 0.0031447 0.0034865 0.0029396
239.1224817 0.0035637 0.0034266 0.0037007 0.0038378 0.0039520
239.1438053 0.0031751 0.0031066 0.0033807 0.0033807 0.0033350
239.1651189 0.0031149 0.0033439 0.0031836 0.0031149 0.0030233
239.1864324 0.0032299 0.0031382 0.0034360 0.0030237 0.0032070
239.2077460 0.0029754 0.0029068 0.0033645 0.0032272 0.0029983
239.2290496 0.0032864 0.0032635 0.0032635 0.0033548 0.0033776
239.2503632 0.0028030 0.0031904 0.0028714 0.0029170 0.0031221
239.2716767 0.0029282 0.0033858 0.0030655 0.0034086 0.0031112
239.2929903 0.0031254 0.0031025 0.0029416 0.0027807 0.0030105
239.3143039 0.0034530 0.0034073 0.0031329 0.0036588 0.0032472
239.3356075 0.0038901 0.0036171 0.0037309 0.0033214 0.0035716
239.3569210 0.0028845 0.0030219 0.0029303 0.0033424 0.0032737
239.3782346 0.0031644 0.0032791 0.0032791 0.0032791 0.0032561
239.3995382 0.0033066 0.0036072 0.0032835 0.0031448 0.0033298
239.4208518 0.0034183 0.0032797 0.0035338 0.0034183 0.0034876
239.4421653 0.0030993 0.0030300 0.0031456 0.0033538 0.0031456
239.4634689 0.0035303 0.0033688 0.0034842 0.0034150 0.0032996
239.4847825 0.0030689 0.0030228 0.0031843 0.0031151 0.0031843
239.5060961 0.0031037 0.0030807 0.0031497 0.0035405 0.0034256
239.5273997 0.0031120 0.0030662 0.0035696 0.0031806 0.0033865
239.5487133 0.0029848 0.0029159 0.0028700 0.0031455 0.0031226
239.5700268 0.0030545 0.0031229 0.0031229 0.0032596 0.0033280
239.5913304 0.0030759 0.0031898 0.0028936 0.0034176 0.0032126
239.6126440 0.0029550 0.0031824 0.0031369 0.0034324 0.0033415
239.6339476 0.0028550 0.0033347 0.0029921 0.0030834 0.0036316
239.6552612 0.0036002 0.0032129 0.0032812 0.0034635 0.0035319
239.6765748 0.0033604 0.0034518 0.0030861 0.0031775 0.0033604
239.6978784 0.0029417 0.0028277 0.0031241 0.0029645 0.0026680
239.7191919 0.0035832 0.0034017 0.0034471 0.0034017 0.0035605
239.7404955 0.0031471 0.0033962 0.0031924 0.0033056 0.0030339
239.7618091 0.0033473 0.0034151 0.0032568 0.0031890 0.0028271
239.7831127 0.0030051 0.0031858 0.0031406 0.0030954 0.0031858
239.8044263 0.0032641 0.0036268 0.0034454 0.0035814 0.0034228
239.8257199 0.0035119 0.0035572 0.0035119 0.0034665 0.0033986
239.8470435 0.0030989 0.0033234 0.0031213 0.0030090 0.0032560
239.8683371 0.0027674 0.0032584 0.0028567 0.0028120 0.0028567
239.8896407 0.0028998 0.0030559 0.0034351 0.0029221 0.0031451
239.9109543 0.0032905 0.0031562 0.0032681 0.0029995 0.0032681
239.9322579 0.0031780 0.0031108 0.0033794 0.0031780 0.0031332
239.9535715 0.0032895 0.0031105 0.0034014 0.0030434 0.0033566
239.9748751 0.0033392 0.0034513 0.0032720 0.0032496 0.0032496
239.9961687 0.0030506 0.0029838 0.0030952 0.0034069 0.0032733
240.0174823 0.0027347 0.0028459 0.0029348 0.0026458 0.0030237
240.0387859 0.0032491 0.0033596 0.0032270 0.0032270 0.0034259
240.0600995 0.0033466 0.0031472 0.0036569 0.0032801 0.0034796
240.0814031 0.0031941 0.0031497 0.0032606 0.0032606 0.0034159
240.1027067 0.0032999 0.0031892 0.0031670 0.0034993 0.0033664
240.1240003 0.0032668 0.0029799 0.0031123 0.0029799 0.0029357
240.1453139 0.0030136 0.0031455 0.0032335 0.0034755 0.0029696
240.1666175 0.0032641 0.0030656 0.0033303 0.0031539 0.0034185
240.1879211 0.0032808 0.0031046 0.0033468 0.0029505 0.0031046
240.2092347 0.0036355 0.0033070 0.0031318 0.0033070 0.0030880
240.2305383 0.0030008 0.0031323 0.0033075 0.0032856 0.0031761
240.2518319 0.0033000 0.0031033 0.0032344 0.0033874 0.0031252
240.2731355 0.0027108 0.0029949 0.0034759 0.0029294 0.0032354
240.2944292 0.0030540 0.0031195 0.0031413 0.0029231 0.0032285
240.3157527 0.0029617 0.0032448 0.0032883 0.0032448 0.0034190
240.3370464 0.0031047 0.0033436 0.0031264 0.0031047 0.0030179
240.3583500 0.0030460 0.0030892 0.0030028 0.0033269 0.0031972
240.3796536 0.0031230 0.0030145 0.0031013 0.0029712 0.0031880
240.4009472 0.0037664 0.0036793 0.0037011 0.0032874 0.0037011
240.4222508 0.0025265 0.0028314 0.0028532 0.0030274 0.0029621
240.4435644 0.0031930 0.0032365 0.0032582 0.0031930 0.0028889
240.4648680 0.0032075 0.0030125 0.0032292 0.0033376 0.0032292
240.4861617 0.0032078 0.0031648 0.0028418 0.0032509 0.0032294
240.5074653 0.0033259 0.0033474 0.0030470 0.0033688 0.0030255
240.5287689 0.0029343 0.0028701 0.0030628 0.0031913 0.0028701
240.5500625 0.0031059 0.0031059 0.0033824 0.0031697 0.0028932
240.5713661 0.0029969 0.0030819 0.0032094 0.0031882 0.0033582
240.5926697 0.0028963 0.0030654 0.0031711 0.0031499 0.0029597
240.6139634 0.0031735 0.0029003 0.0031735 0.0031735 0.0029213
240.6352670 0.0034685 0.0035105 0.0031952 0.0034054 0.0033213
240.6565706 0.0028436 0.0026962 0.0028647 0.0029910 0.0029068
240.6778642 0.0030468 0.0030045 0.0031314 0.0032161 0.0032796
240.6991679 0.0028950 0.0029796 0.0031697 0.0030429 0.0029373
240.7204715 0.0029840 0.0029628 0.0029205 0.0031321 0.0028570
240.7417651 0.0034958 0.0030536 0.0028009 0.0029904 0.0033063
240.7630687 0.0029532 0.0031836 0.0031207 0.0029741 0.0027856
240.7843723 0.0033781 0.0031696 0.0029610 0.0031070 0.0032321
240.8056660 0.0029167 0.0029167 0.0031876 0.0030209 0.0030209
240.8269696 0.0031988 0.0031988 0.0031778 0.0030726 0.0034093
240.8482532 0.0033154 0.0030846 0.0032525 0.0032525 0.0029167
240.8695569 0.0030856 0.0031275 0.0028966 0.0030436 0.0029596
240.8908505 0.0033515 0.0032258 0.0030163 0.0033096 0.0033305
240.9121541 0.0032245 0.0030989 0.0032455 0.0032036 0.0033292
240.9334578 0.0029704 0.0030535 0.0027004 0.0028250 0.0026588
240.9547514 0.0028009 0.0030893 0.0029039 0.0029451 0.0030069
240.9760550 0.0030764 0.0030354 0.0029533 0.0029533 0.0028508
240.9973387 0.0031517 0.0030494 0.0033154 0.0031108 0.0032131
241.0186423 0.0032248 0.0030400 0.0027935 0.0029989 0.0027524
241.0399359 0.0031599 0.0034061 0.0030778 0.0033445 0.0034471
241.0612396 0.0031434 0.0030005 0.0030414 0.0028985 0.0029801
241.0825232 0.0028290 0.0030122 0.0032768 0.0031954 0.0031954
241.1038268 0.0028439 0.0030456 0.0029447 0.0029246 0.0029246
241.1251205 0.0028837 0.0025812 0.0028837 0.0031257 0.0030450
241.1464241 0.0032675 0.0030860 0.0031062 0.0030658 0.0032070
241.1677078 0.0031663 0.0028822 0.0029227 0.0029430 0.0027807
241.1890114 0.0030053 0.0030053 0.0029444 0.0031271 0.0033505
241.2103150 0.0034634 0.0033208 0.0032597 0.0033004 0.0032393
241.2315987 0.0031704 0.0031907 0.0030078 0.0028249 0.0033533
241.2528923 0.0031346 0.0033571 0.0030740 0.0031549 0.0030133
241.2741960 0.0027924 0.0030334 0.0029531 0.0028727 0.0031740
241.2954796 0.0026904 0.0028299 0.0027701 0.0028697 0.0029694
241.3167832 0.0030959 0.0032150 0.0033936 0.0030165 0.0030165
241.3380669 0.0031110 0.0028318 0.0026523 0.0028517 0.0029315
241.3593705 0.0029812 0.0028611 0.0028611 0.0028611 0.0028411
241.3806642 0.0033715 0.0034117 0.0033515 0.0033916 0.0028899
241.4019478 0.0029025 0.0031628 0.0026823 0.0028825 0.0030427
241.4232515 0.0033135 0.0032337 0.0031339 0.0033535 0.0032736
241.4445351 0.0029376 0.0029178 0.0029773 0.0029178 0.0026399
241.4658388 0.0029817 0.0028237 0.0027447 0.0030014 0.0028040
241.4871224 0.0028122 0.0029892 0.0031072 0.0031465 0.0027925
241.5084161 0.0025779 0.0027353 0.0029518 0.0030502 0.0028337
241.5297097 0.0029275 0.0027099 0.0029671 0.0029671 0.0032242
241.5510034 0.0028390 0.0028784 0.0030558 0.0029967 0.0030953
241.5722870 0.0028991 0.0031555 0.0027808 0.0027611 0.0029188
241.5935907 0.0033673 0.0031310 0.0031113 0.0032295 0.0032295
241.6148743 0.0029129 0.0029520 0.0030497 0.0029911 0.0030497
241.6361780 0.0029497 0.0028325 0.0029302 0.0029693 0.0028911
