# wl center_tx left_tx right_tx top_tx bottom_tx
233.7103222 0.0151032 0.0151132 0.0147074 0.0143336 0.0151453
233.7316855 0.0150460 0.0148206 0.0145998 0.0141572 0.0150825
233.7530289 0.0149362 0.0147886 0.0146933 0.0141700 0.0152478
233.7743923 0.0150024 0.0149657 0.0146536 0.0142021 0.0151786
233.7957457 0.0149189 0.0148961 0.0145529 0.0140524 0.0148732
233.8170991 0.0148682 0.0146758 0.0144881 0.0140997 0.0149087
233.8384525 0.0149011 0.0146210 0.0145904 0.0140451 0.0150115
233.8598059 0.0148101 0.0148017 0.0145020 0.0139845 0.0148930
233.8811593 0.0147922 0.0147867 0.0144094 0.0139513 0.0147987
233.9025127 0.0147743 0.0145369 0.0144029 0.0139188 0.0148060
233.9238561 0.0146495 0.0144323 0.0144100 0.0138911 0.0148333
233.9452195 0.0146470 0.0146702 0.0143747 0.0138410 0.0146739
233.9665629 0.0146926 0.0146629 0.0142683 0.0139035 0.0147046
233.9879263 0.0146751 0.0144253 0.0142062 0.0138110 0.0146816
234.0092697 0.0145298 0.0142634 0.0142375 0.0136741 0.0145957
234.0306331 0.0144780 0.0145600 0.0142021 0.0137185 0.0145814
234.0519765 0.0145766 0.0145077 0.0140936 0.0137102 0.0144770
234.0733199 0.0145001 0.0142487 0.0140895 0.0136016 0.0145029
234.0946833 0.0144659 0.0141482 0.0141427 0.0136225 0.0145514
234.1160267 0.0144066 0.0143872 0.0141020 0.0136158 0.0144890
234.1373701 0.0143992 0.0143716 0.0139566 0.0135609 0.0143725
234.1587335 0.0143714 0.0140802 0.0139203 0.0135097 0.0144109
234.1800769 0.0143429 0.0140508 0.0139959 0.0135107 0.0143905
234.2014303 0.0142688 0.0141824 0.0139085 0.0134617 0.0142825
234.2227837 0.0142143 0.0142079 0.0139098 0.0134880 0.0141970
234.2441371 0.0142077 0.0139394 0.0137961 0.0134109 0.0142114
234.2654805 0.0142849 0.0139410 0.0139345 0.0134466 0.0143372
234.2868339 0.0141735 0.0141076 0.0138254 0.0133645 0.0142239
234.3081873 0.0140542 0.0140433 0.0137351 0.0133694 0.0140524
234.3295307 0.0141057 0.0138380 0.0137102 0.0132800 0.0140691
234.3508741 0.0140225 0.0138281 0.0137767 0.0132833 0.0141784
234.3722375 0.0140472 0.0140334 0.0136880 0.0132258 0.0140206
234.3935809 0.0139920 0.0138986 0.0136421 0.0132336 0.0140167
234.4149244 0.0139502 0.0136571 0.0135704 0.0131441 0.0139967
234.4362778 0.0139174 0.0136912 0.0136197 0.0131443 0.0139934
234.4576212 0.0138242 0.0137832 0.0135183 0.0130653 0.0138626
234.4789646 0.0139140 0.0138124 0.0134859 0.0130732 0.0138015
234.5003280 0.0138533 0.0135436 0.0134407 0.0130047 0.0138054
234.5216714 0.0137964 0.0134846 0.0134801 0.0129930 0.0139338
234.5430148 0.0137229 0.0137456 0.0134364 0.0130662 0.0138465
234.5643683 0.0137323 0.0136595 0.0133502 0.0129499 0.0137150
234.5857117 0.0137385 0.0134606 0.0133526 0.0129277 0.0137158
234.6070551 0.0135887 0.0133212 0.0133266 0.0128159 0.0137369
234.6283985 0.0135470 0.0135739 0.0132717 0.0128520 0.0136188
234.6497419 0.0136470 0.0135933 0.0132377 0.0128310 0.0135906
234.6710954 0.0135338 0.0133370 0.0131785 0.0128188 0.0135409
234.6924388 0.0135930 0.0132618 0.0133074 0.0128607 0.0136270
234.7137822 0.0134760 0.0134894 0.0132390 0.0127329 0.0135271
234.7351456 0.0134669 0.0134060 0.0131389 0.0127169 0.0134123
234.7564890 0.0134944 0.0132710 0.0131467 0.0126810 0.0134737
234.7778325 0.0134006 0.0131213 0.0131447 0.0126599 0.0135268
234.7991859 0.0133231 0.0133688 0.0130608 0.0126410 0.0133903
234.8205293 0.0133790 0.0133487 0.0129896 0.0126234 0.0133487
234.8418627 0.0134069 0.0130743 0.0129566 0.0125348 0.0132750
234.8632062 0.0132806 0.0129574 0.0129226 0.0124978 0.0133020
234.8845496 0.0133359 0.0132155 0.0129874 0.0125346 0.0133772
234.9058930 0.0132353 0.0131825 0.0128665 0.0124467 0.0131968
234.9272365 0.0132157 0.0129616 0.0128203 0.0124186 0.0132022
234.9485899 0.0131419 0.0128384 0.0128223 0.0124015 0.0132386
234.9699333 0.0131020 0.0130627 0.0127972 0.0124084 0.0131699
234.9912767 0.0130999 0.0130133 0.0127178 0.0123232 0.0130401
235.0126202 0.0131034 0.0127979 0.0127038 0.0122971 0.0130228
235.0339736 0.0129950 0.0127300 0.0126602 0.0123031 0.0130809
235.0553170 0.0129471 0.0129058 0.0126778 0.0122423 0.0129902
235.0766505 0.0129666 0.0129135 0.0125667 0.0122235 0.0129153
235.0979939 0.0129167 0.0126738 0.0125302 0.0120906 0.0129085
235.1193373 0.0129216 0.0126351 0.0125667 0.0121216 0.0129847
235.1406808 0.0127988 0.0127568 0.0125210 0.0121414 0.0128774
235.1620242 0.0128284 0.0127936 0.0124456 0.0120574 0.0127409
235.1833577 0.0128612 0.0126404 0.0124428 0.0121075 0.0127521
235.2047011 0.0127804 0.0124691 0.0124781 0.0120247 0.0128948
235.2260545 0.0126512 0.0126690 0.0123881 0.0120090 0.0127742
235.2473980 0.0127457 0.0127547 0.0123655 0.0120453 0.0126982
235.2687314 0.0127134 0.0124474 0.0123630 0.0119226 0.0126092
235.2900749 0.0126711 0.0124198 0.0123658 0.0119280 0.0127126
235.3114183 0.0126528 0.0126005 0.0123292 0.0119352 0.0127105
235.3327617 0.0126260 0.0126432 0.0122659 0.0118770 0.0125792
235.3540952 0.0126123 0.0123904 0.0121551 0.0118296 0.0125113
235.3754386 0.0125027 0.0122937 0.0122023 0.0118069 0.0125878
235.3967821 0.0124779 0.0123587 0.0122296 0.0117810 0.0125248
235.4181155 0.0125122 0.0124590 0.0121028 0.0117313 0.0123877
235.4394590 0.0125144 0.0122569 0.0120841 0.0117204 0.0124010
235.4608124 0.0124239 0.0121158 0.0120771 0.0117213 0.0124851
235.4821359 0.0123686 0.0122788 0.0120528 0.0116777 0.0124394
235.5034893 0.0123617 0.0123518 0.0119722 0.0116526 0.0122668
235.5248128 0.0123830 0.0120935 0.0119497 0.0115879 0.0122418
235.5461562 0.0123034 0.0119961 0.0119425 0.0115332 0.0123052
235.5675097 0.0122430 0.0122038 0.0119423 0.0115756 0.0122948
235.5888331 0.0121908 0.0121525 0.0118082 0.0114531 0.0120956
235.6101866 0.0122880 0.0120048 0.0118571 0.0115119 0.0121898
235.6315100 0.0122335 0.0119070 0.0118841 0.0115161 0.0121832
235.6528635 0.0121154 0.0119592 0.0118371 0.0115070 0.0121058
235.6741869 0.0121508 0.0121412 0.0117929 0.0115103 0.0120196
235.6955304 0.0121984 0.0119901 0.0117589 0.0114723 0.0120938
235.7168638 0.0121028 0.0118192 0.0117530 0.0114994 0.0121205
235.7382073 0.0120483 0.0119019 0.0117175 0.0113972 0.0120748
235.7595408 0.0119978 0.0120128 0.0116481 0.0113493 0.0119539
235.7808842 0.0120384 0.0118395 0.0115966 0.0113062 0.0119530
235.8022177 0.0119704 0.0116132 0.0116237 0.0112674 0.0119800
235.8235611 0.0119222 0.0118053 0.0115961 0.0112534 0.0119450
235.8448946 0.0118893 0.0119033 0.0115289 0.0111816 0.0118367
235.8662281 0.0119068 0.0117313 0.0115189 0.0111679 0.0118287
235.8875715 0.0118391 0.0115454 0.0114735 0.0111518 0.0118715
235.9089050 0.0118691 0.0116209 0.0115301 0.0111770 0.0118647
235.9302484 0.0117840 0.0117443 0.0114096 0.0111016 0.0117288
235.9515819 0.0118226 0.0116541 0.0113704 0.0110695 0.0116713
235.9729054 0.0117272 0.0114001 0.0113786 0.0110189 0.0116843
235.9942588 0.0116937 0.0115295 0.0114058 0.0110293 0.0117290
236.0155823 0.0117119 0.0117422 0.0113624 0.0110925 0.0117076
236.0369158 0.0116919 0.0115892 0.0112794 0.0110283 0.0115659
236.0582592 0.0116309 0.0113640 0.0112619 0.0109222 0.0115751
236.0795927 0.0115843 0.0113983 0.0112609 0.0109640 0.0115895
236.1009262 0.0114990 0.0115557 0.0111697 0.0108853 0.0115015
236.1222496 0.0116067 0.0114316 0.0111220 0.0108745 0.0114611
236.1436031 0.0115052 0.0111947 0.0111469 0.0107643 0.0114406
236.1649266 0.0115081 0.0112776 0.0111553 0.0108485 0.0115173
236.1862601 0.0114115 0.0114416 0.0110954 0.0108102 0.0114191
236.2075935 0.0114707 0.0113547 0.0110379 0.0107783 0.0113639
236.2289370 0.0114145 0.0110961 0.0110465 0.0107332 0.0113328
236.2502705 0.0112928 0.0110835 0.0110525 0.0106959 0.0113120
236.2715939 0.0113290 0.0113265 0.0110290 0.0107508 0.0112988
236.2929274 0.0113137 0.0112291 0.0109450 0.0106852 0.0111788
236.3142609 0.0112456 0.0110057 0.0109093 0.0105789 0.0112061
236.3356044 0.0112631 0.0110228 0.0109060 0.0106825 0.0112581
236.3569378 0.0111874 0.0111790 0.0109199 0.0106332 0.0111882
236.3782613 0.0112299 0.0111737 0.0108153 0.0105475 0.0110956
236.3995948 0.0111475 0.0109060 0.0107495 0.0105459 0.0111020
236.4209283 0.0111216 0.0108668 0.0108228 0.0105095 0.0111360
236.4422518 0.0110476 0.0110772 0.0107397 0.0105223 0.0111246
236.4635853 0.0111005 0.0110347 0.0106709 0.0104388 0.0109958
236.4849187 0.0111208 0.0108332 0.0107143 0.0104562 0.0110213
236.5062522 0.0109977 0.0107239 0.0107440 0.0104181 0.0110212
236.5275757 0.0109521 0.0109361 0.0106517 0.0103614 0.0109462
236.5489192 0.0110401 0.0109543 0.0106033 0.0103617 0.0109097
236.5702527 0.0109778 0.0107185 0.0105859 0.0102582 0.0108210
236.5915861 0.0109326 0.0105945 0.0106078 0.0102589 0.0109004
236.6129196 0.0108734 0.0107711 0.0105640 0.0102330 0.0108503
236.6342431 0.0108839 0.0108822 0.0104771 0.0102601 0.0107994
236.6555766 0.0108397 0.0106537 0.0104488 0.0101830 0.0107648
236.6769101 0.0108157 0.0104805 0.0104797 0.0101633 0.0107853
236.6982236 0.0107844 0.0106949 0.0104626 0.0101801 0.0107918
236.7195571 0.0107843 0.0107974 0.0104362 0.0101752 0.0106374
236.7408806 0.0107713 0.0105202 0.0103397 0.0100976 0.0106162
236.7622141 0.0107306 0.0104385 0.0103645 0.0101037 0.0106697
236.7835476 0.0106475 0.0105157 0.0103111 0.0100491 0.0106573
236.8048711 0.0105868 0.0105868 0.0102661 0.0100079 0.0105482
236.8262045 0.0106489 0.0104430 0.0102404 0.0099990 0.0104967
236.8475380 0.0105636 0.0102627 0.0102422 0.0099635 0.0105439
236.8688715 0.0105521 0.0104137 0.0102229 0.0099649 0.0105398
236.8901950 0.0105200 0.0105717 0.0101684 0.0099483 0.0104846
236.9115085 0.0104696 0.0103539 0.0100947 0.0098738 0.0104053
236.9328420 0.0105225 0.0102005 0.0101760 0.0098835 0.0104220
236.9541755 0.0104928 0.0103076 0.0101519 0.0098905 0.0104764
236.9755090 0.0104269 0.0104482 0.0100673 0.0098282 0.0103827
236.9968325 0.0103934 0.0102940 0.0099990 0.0098117 0.0102849
237.0181460 0.0103646 0.0100654 0.0100138 0.0097433 0.0102892
237.0394795 0.0102840 0.0101603 0.0100293 0.0097290 0.0103019
237.0608130 0.0103613 0.0103078 0.0099725 0.0097222 0.0103127
237.0821465 0.0102812 0.0102052 0.0099212 0.0096963 0.0101396
237.1034600 0.0103124 0.0099910 0.0099062 0.0096308 0.0101953
237.1247835 0.0102595 0.0100341 0.0099029 0.0096406 0.0101927
237.1461170 0.0102287 0.0102658 0.0098871 0.0096731 0.0101851
237.1674505 0.0102326 0.0101221 0.0098011 0.0095678 0.0101017
237.1887641 0.0102107 0.0099065 0.0098168 0.0096064 0.0100590
237.2100976 0.0101657 0.0099206 0.0098574 0.0095977 0.0101129
237.2314211 0.0100874 0.0100979 0.0097597 0.0095357 0.0100744
237.2527446 0.0100893 0.0100305 0.0097299 0.0094833 0.0100176
237.2740681 0.0100622 0.0097705 0.0096810 0.0094739 0.0099695
237.2954016 0.0100024 0.0097858 0.0097001 0.0094479 0.0100170
237.3167151 0.0100122 0.0099295 0.0097016 0.0094526 0.0099805
237.3380486 0.0100131 0.0100115 0.0096388 0.0094378 0.0099110
237.3593621 0.0099730 0.0097498 0.0096028 0.0093635 0.0098509
237.3806956 0.0099446 0.0096676 0.0095912 0.0093747 0.0099327
237.4020092 0.0098826 0.0098476 0.0095945 0.0093818 0.0098810
237.4233427 0.0099225 0.0098987 0.0094935 0.0093270 0.0098059
237.4446662 0.0099086 0.0096606 0.0095192 0.0092918 0.0097926
237.4659897 0.0098559 0.0095324 0.0094863 0.0092718 0.0097605
237.4873132 0.0097644 0.0097248 0.0094888 0.0092640 0.0097659
237.5086267 0.0098392 0.0098170 0.0093896 0.0092291 0.0097224
237.5299602 0.0097466 0.0095244 0.0093580 0.0091500 0.0095982
237.5512738 0.0097636 0.0094727 0.0093703 0.0091866 0.0096619
237.5726073 0.0097447 0.0095861 0.0094128 0.0092019 0.0097001
237.5939208 0.0097111 0.0097346 0.0093131 0.0091486 0.0096210
237.6152543 0.0097111 0.0095339 0.0093284 0.0091206 0.0095833
237.6365679 0.0095895 0.0093494 0.0092909 0.0090764 0.0095209
237.6578814 0.0096198 0.0094696 0.0093520 0.0090913 0.0095871
237.6792149 0.0095577 0.0095948 0.0092505 0.0090532 0.0095221
237.7005284 0.0095983 0.0094654 0.0092244 0.0089957 0.0094507
237.7218619 0.0095067 0.0092585 0.0092036 0.0089586 0.0094557
237.7431755 0.0094854 0.0093345 0.0091611 0.0089629 0.0094359
237.7644890 0.0094888 0.0094904 0.0091178 0.0089331 0.0094391
237.7858225 0.0094814 0.0093652 0.0090709 0.0088765 0.0093567
237.8071361 0.0094469 0.0091440 0.0090576 0.0088480 0.0093151
237.8284496 0.0094202 0.0092436 0.0091094 0.0088858 0.0093917
237.8497831 0.0094087 0.0093854 0.0090527 0.0088987 0.0093390
237.8710966 0.0094122 0.0093155 0.0089943 0.0088461 0.0092602
237.8924102 0.0093836 0.0091225 0.0089924 0.0087804 0.0092012
237.9137437 0.0092608 0.0090485 0.0089972 0.0087670 0.0092499
237.9350572 0.0092697 0.0092829 0.0089468 0.0087737 0.0092131
237.9563708 0.0092868 0.0093022 0.0088961 0.0087266 0.0091388
237.9776943 0.0092394 0.0089983 0.0088862 0.0086927 0.0091088
237.9990178 0.0092754 0.0089836 0.0089327 0.0087142 0.0091974
238.0203314 0.0091872 0.0091550 0.0088115 0.0086620 0.0091458
238.0416549 0.0091779 0.0091764 0.0088084 0.0086428 0.0090772
238.0629684 0.0091741 0.0089405 0.0087777 0.0086141 0.0089938
238.0842820 0.0091285 0.0088645 0.0087755 0.0086339 0.0090296
238.1056155 0.0091184 0.0089889 0.0087893 0.0085928 0.0090719
238.1269290 0.0090635 0.0090734 0.0086808 0.0085138 0.0089888
238.1482426 0.0090430 0.0088594 0.0086416 0.0085007 0.0088655
238.1695561 0.0090572 0.0089019 0.0087023 0.0085195 0.0089417
238.1908697 0.0089711 0.0088939 0.0086519 0.0084977 0.0089321
238.2121932 0.0089874 0.0090126 0.0086122 0.0084869 0.0088690
238.2335068 0.0089271 0.0088313 0.0085409 0.0083964 0.0087986
238.2548203 0.0089693 0.0086591 0.0085621 0.0083878 0.0088723
238.2761538 0.0088359 0.0087318 0.0085558 0.0083683 0.0089116
238.2974674 0.0089284 0.0089207 0.0085312 0.0084112 0.0088321
238.3187809 0.0088718 0.0087823 0.0084608 0.0083735 0.0087459
238.3400945 0.0088596 0.0086121 0.0084826 0.0083562 0.0087561
238.3614080 0.0088468 0.0086770 0.0085449 0.0083874 0.0087838
238.3827216 0.0088056 0.0087879 0.0084859 0.0083010 0.0087371
238.4040451 0.0087479 0.0086887 0.0083577 0.0082486 0.0086265
238.4253587 0.0087719 0.0084730 0.0083700 0.0082101 0.0086059
238.4466722 0.0087276 0.0084991 0.0084129 0.0082382 0.0086522
238.4679858 0.0086556 0.0087164 0.0083723 0.0081768 0.0086317
238.4892993 0.0087358 0.0086301 0.0082757 0.0081348 0.0085498
238.5106229 0.0086500 0.0084327 0.0082634 0.0081491 0.0085105
238.5319364 0.0086528 0.0084147 0.0082667 0.0081621 0.0086017
238.5532300 0.0086037 0.0085596 0.0082958 0.0081506 0.0085513
238.5745535 0.0085672 0.0085748 0.0082054 0.0080712 0.0084830
238.5958671 0.0086280 0.0083964 0.0082148 0.0080644 0.0084214
238.6171806 0.0085145 0.0082439 0.0082060 0.0080665 0.0084629
238.6384942 0.0084922 0.0084261 0.0081699 0.0081015 0.0084633
238.6598077 0.0085065 0.0085095 0.0081279 0.0079885 0.0084120
238.6811213 0.0085093 0.0083293 0.0081074 0.0079768 0.0083642
238.7024449 0.0084671 0.0082433 0.0082038 0.0080119 0.0083571
238.7237384 0.0083961 0.0082936 0.0080819 0.0079575 0.0083931
238.7450520 0.0084303 0.0084831 0.0080640 0.0079832 0.0083404
238.7663755 0.0083912 0.0082236 0.0079980 0.0078559 0.0082303
238.7876891 0.0083794 0.0081061 0.0080042 0.0078879 0.0082412
238.8090027 0.0083693 0.0081875 0.0080306 0.0078729 0.0082863
238.8303062 0.0083371 0.0083326 0.0079865 0.0078912 0.0083243
238.8516198 0.0083185 0.0082234 0.0079160 0.0078031 0.0081462
238.8729334 0.0082673 0.0080264 0.0078966 0.0077809 0.0081413
238.8942469 0.0082818 0.0080876 0.0079838 0.0078158 0.0081959
238.9155505 0.0081907 0.0082593 0.0078663 0.0078044 0.0081646
238.9368640 0.0081908 0.0081670 0.0078831 0.0077572 0.0080724
238.9581776 0.0081659 0.0079330 0.0078779 0.0077016 0.0080602
238.9794812 0.0081951 0.0079832 0.0078844 0.0077498 0.0081215
239.0007948 0.0081333 0.0081015 0.0078426 0.0076932 0.0080816
239.0221083 0.0081432 0.0080997 0.0077468 0.0076480 0.0080216
239.0434119 0.0080770 0.0079536 0.0077621 0.0076179 0.0079817
239.0647255 0.0080824 0.0078256 0.0077519 0.0076404 0.0079865
239.0860390 0.0080460 0.0080179 0.0077163 0.0076389 0.0079899
239.1073426 0.0080613 0.0080753 0.0076883 0.0076139 0.0079493
239.1286562 0.0080434 0.0078441 0.0076499 0.0075107 0.0078500
239.1499598 0.0079982 0.0077480 0.0076973 0.0075241 0.0078852
239.1712733 0.0079856 0.0078756 0.0076621 0.0075169 0.0079005
239.1925869 0.0079919 0.0079728 0.0075895 0.0075075 0.0078805
239.2138905 0.0079737 0.0078805 0.0076062 0.0074955 0.0078241
239.2352040 0.0079516 0.0076819 0.0075605 0.0074816 0.0077820
239.2565076 0.0078226 0.0077164 0.0075330 0.0074617 0.0078262
239.2778212 0.0078972 0.0079256 0.0075289 0.0074545 0.0077885
239.2991148 0.0078553 0.0077630 0.0074440 0.0073567 0.0076969
239.3204384 0.0078323 0.0075622 0.0074673 0.0073580 0.0076969
239.3417319 0.0077646 0.0076602 0.0074941 0.0074071 0.0077349
239.3630455 0.0077766 0.0077744 0.0074350 0.0073480 0.0077273
239.3843491 0.0077622 0.0077556 0.0073721 0.0072915 0.0076350
239.4056627 0.0077886 0.0075238 0.0073691 0.0072794 0.0076070
239.4269663 0.0077368 0.0075172 0.0073987 0.0072868 0.0075870
239.4482699 0.0076418 0.0077018 0.0073917 0.0072565 0.0076230
239.4695834 0.0077094 0.0077166 0.0073296 0.0072762 0.0076040
239.4908770 0.0076441 0.0074935 0.0072900 0.0071954 0.0074964
239.5122006 0.0076243 0.0074014 0.0073329 0.0072079 0.0075450
239.5334942 0.0075999 0.0075800 0.0072959 0.0072268 0.0075387
239.5547978 0.0076381 0.0076359 0.0072555 0.0071565 0.0075412
239.5761114 0.0075871 0.0074451 0.0071935 0.0070840 0.0074288
239.5974150 0.0075620 0.0073193 0.0072106 0.0071189 0.0074512
239.6187086 0.0075104 0.0074639 0.0072313 0.0071094 0.0074646
239.6400321 0.0075138 0.0075753 0.0071852 0.0070481 0.0074325
239.6613257 0.0075370 0.0074257 0.0070947 0.0070457 0.0073832
239.6826293 0.0075056 0.0072605 0.0071472 0.0070764 0.0073328
239.7039229 0.0074714 0.0073335 0.0071453 0.0070632 0.0073957
239.7252465 0.0073953 0.0074518 0.0071007 0.0069636 0.0073472
239.7465401 0.0074385 0.0073486 0.0070377 0.0069780 0.0072820
239.7678437 0.0074049 0.0071753 0.0070263 0.0069857 0.0072516
239.7891473 0.0074038 0.0072061 0.0070498 0.0069461 0.0073050
239.8104609 0.0073573 0.0073587 0.0070337 0.0069949 0.0073122
239.8317545 0.0073460 0.0073320 0.0069717 0.0068935 0.0072320
239.8530581 0.0073557 0.0070868 0.0069929 0.0069280 0.0072110
239.8743617 0.0073124 0.0070780 0.0069865 0.0069301 0.0071723
239.8956553 0.0072915 0.0072326 0.0069388 0.0068421 0.0072186
239.9169589 0.0072493 0.0072653 0.0068952 0.0068360 0.0071804
239.9382725 0.0072665 0.0070851 0.0069183 0.0068089 0.0071045
239.9595761 0.0072374 0.0070334 0.0069086 0.0068224 0.0070968
239.9808797 0.0071837 0.0071046 0.0068708 0.0068227 0.0071280
240.0021733 0.0071944 0.0072425 0.0068318 0.0067857 0.0071173
240.0234769 0.0072373 0.0070303 0.0068109 0.0067669 0.0070344
240.0447805 0.0071490 0.0069290 0.0068275 0.0067364 0.0070003
240.0660741 0.0071181 0.0070319 0.0068111 0.0067455 0.0070456
240.0873777 0.0071534 0.0071568 0.0067783 0.0067348 0.0070526
240.1086713 0.0071170 0.0070344 0.0067162 0.0066749 0.0069769
240.1299749 0.0071081 0.0068443 0.0067351 0.0066645 0.0069568
240.1512785 0.0070288 0.0068729 0.0067755 0.0066809 0.0069505
240.1725721 0.0070810 0.0070543 0.0067322 0.0066850 0.0070085
240.1938757 0.0070465 0.0070260 0.0066832 0.0065754 0.0069243
240.2151794 0.0070137 0.0067975 0.0066508 0.0065615 0.0068398
240.2364730 0.0069972 0.0068120 0.0066602 0.0066064 0.0068515
240.2577766 0.0069254 0.0069200 0.0066498 0.0065628 0.0068957
240.2790802 0.0069399 0.0069453 0.0066072 0.0065263 0.0068551
240.3003738 0.0069469 0.0067379 0.0065482 0.0065449 0.0067745
240.3216774 0.0068978 0.0066784 0.0065544 0.0065257 0.0067478
240.3429810 0.0068725 0.0068515 0.0066141 0.0065453 0.0068138
240.3642746 0.0068767 0.0069091 0.0064974 0.0064725 0.0067528
240.3855783 0.0068659 0.0066993 0.0064937 0.0064023 0.0066865
240.4068819 0.0068410 0.0066467 0.0064812 0.0064577 0.0066869
240.4281655 0.0067995 0.0066823 0.0065144 0.0064505 0.0067276
240.4494591 0.0067746 0.0068343 0.0064889 0.0063743 0.0067262
240.4707627 0.0068215 0.0066798 0.0064325 0.0063791 0.0066488
240.4920663 0.0067826 0.0065547 0.0064272 0.0063710 0.0066287
240.5133600 0.0067479 0.0065569 0.0064336 0.0063720 0.0066511
240.5346436 0.0067073 0.0067337 0.0064078 0.0063126 0.0066484
240.5559472 0.0066921 0.0067066 0.0063543 0.0063067 0.0065810
240.5772508 0.0066953 0.0064949 0.0063288 0.0063077 0.0065463
240.5985445 0.0066929 0.0064717 0.0063595 0.0063076 0.0065131
240.6198481 0.0066231 0.0066664 0.0063548 0.0063141 0.0065871
